journal,title,year,doi,novel_taxon,geography,age1,age2
Palaeontology,"The Collins’ monster, a spinous suspension-feeding lobopodian from the Cambrian Burgess Shale of British Columbia",2020,10.1111/pala.12499,Collinsovermis monstruosus,Canada,Paleozoic,Cambrian
Palaeontology,"An intermediate type of medusa from the early Cambrian Kuanchuanpu Formation, South China",2020,10.1111/pala.12483,Hanagyroia orientalis,China,Paleozoic,Cambrian
Palaeontology,A large testudinid with African affinities in the post-Messinian (lower Pliocene) record of south-eastern Spain,2020,10.1111/pala.12468,Alatochelon myrteum,Spain,Cenozoic,Pliocene
Palaeontology,Periodic shell decollation as an ecology-driven strategy in the early Cambrian Cupitheca,2019,10.1111/pala.12463,Cupitheca decollata,China,Paleozoic,Cambrian
Palaeontology,"Unique preservation of siliceous dinoflagellate motile cells from the Oligocene fossil Lagerstätte of Sieblos, Germany",2019,10.1111/pala.12461,Sieblososphaera martini,Germany,Cenozoic,Oligocene
Palaeontology,Total-evidence approach reveals an extinct lineage of Paederinae rove beetles from Cretaceous Burmese amber,2019,10.1111/pala.12435,Diminudon schomannae,Myanmar,Mesozoic,Cretaceous
Palaeontology,Total-evidence approach reveals an extinct lineage of Paederinae rove beetles from Cretaceous Burmese amber,2019,10.1111/pala.12435,Diminudon kachinensis,Myanmar,Mesozoic,Cretaceous
Palaeontology,"Coralline red algae from the Silurian of Gotland indicate that the order Corallinales (Corallinophycidae, Rhodophyta) is much older than previously thought",2019,10.1111/pala.12418,Aguirrea fluegelii,Sweden,Paleozoic,Silurian
Palaeontology,"The hatching mechanism of 130-million-year-old insects: an association of neonates, egg shells and egg bursters in Lebanese amber",2018,10.1111/pala.12414,Tragichrysa ovoruptora,Lebanon,Mesozoic,Cretaceous
Palaeontology,"First record of Mesozoic scroll coprolites: classification, characteristics, elemental composition and probable producers",2018,10.1111/pala.12409,Tikicopros triassicus,India,Mesozoic,Triassic
Palaeontology,Eocene isopods on electric rays: tracking ancient biological interactions from a complex fossil record,2018,10.1111/pala.12398,Cirolana titanophila,Italy,Cenozoic,Eocene
Palaeontology,The youngest ophiocistioid: a first Palaeozoic-type echinoderm group representative from the Mesozoic,2018,10.1111/pala.12392,Linguaserra triassica,Italy,Mesozoic,Triassic
Palaeontology,Diets of giants: the nutritional value of sauropod diet during the Mesozoic,2018,10.1111/pala.12385,,,,
Palaeontology,"Three new naraoiid species from the Burgess Shale, with a morphometric and phylogenetic reinvestigation of Naraoiidae",2018,10.1111/pala.12383,Misszhouia canadensis,Canada,Paleozoic,Cambrian
Palaeontology,"Three new naraoiid species from the Burgess Shale, with a morphometric and phylogenetic reinvestigation of Naraoiidae",2018,10.1111/pala.12383,Naraoia magna,Canada,Paleozoic,Cambrian
Palaeontology,"Three new naraoiid species from the Burgess Shale, with a morphometric and phylogenetic reinvestigation of Naraoiidae",2018,10.1111/pala.12383,Naraoia arcana,Canada,Paleozoic,Cambrian
Palaeontology,"Systematics and phylogeny of Vasseuromys (Mammalia, Rodentia, Gliridae) with a description of a new species from the late Miocene of eastern Europe",2018,10.1111/pala.12359,Vasseuromys tectus,Ukraine,Cenozoic,Miocene
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma japonicum,Japan,Paleozoic,Permian
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Khmeria minima,Italy,Mesozoic,Triassic
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma japonicum,Japan,Paleozoic,Permian
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Khmeria stolonifera,Thailand,Paleozoic,
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma cassianum,Italy,Mesozoic,Triassic
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma pauciplacophorum,Italy,Mesozoic,Triassic
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma pyriforme,Italy,Mesozoic,Triassic
Palaeontology,"The first tunicate with a calcareous exoskeleton (Upper Triassic, northern Italy)",2018,10.1111/pala.12356,Zardinisoma polyplacophorum,Italy,Mesozoic,Triassic
Palaeontology,Small carbonaceous fossils (SCFs) from the Terreneuvian (lower Cambrian) of Baltica,2018,10.1111/pala.12350,Retiranus balticus,Estonia,Paleozoic,Cambrian
Palaeontology,Small carbonaceous fossils (SCFs) from the Terreneuvian (lower Cambrian) of Baltica,2018,10.1111/pala.12350,Lontohystrichosphaera grandis,Estonia,Paleozoic,Cambrian
Palaeontology,Small carbonaceous fossils (SCFs) from the Terreneuvian (lower Cambrian) of Baltica,2018,10.1111/pala.12350,Protohertzina compressa,Estonia,Paleozoic,Cambrian
Palaeontology,"Multi-jawed chaetognaths from the Chengjiang Lagerstätte (Cambrian, Series 2, Stage 3) of Yunnan, China",2017,10.1111/pala.12325,Ankalodous sericus,China,Paleozoic,Cambrian
Palaeontology,New crinoids from the Baltic region (Estonia): fossil tip-dating phylogenetics constrains the origin and Ordovician–Silurian diversification of the Flexibilia (Echinodermata),2017,10.1111/pala.12324,Tintinnabulicrinus estoniensis,Estonia,Paleozoic,Ordovician
Palaeontology,"Anatomy and affinities of a new 535-million-year-old medusozoan from the Kuanchuanpu Formation, South China",2017,10.1111/pala.12320,Sinaster petalon,China,Paleozoic,Cambrian
Palaeontology,"Late Mesoproterozoic – early Neoproterozoic organic-walled microfossils from the Madhubani Group of the Ganga Valley, northern India",2017,10.1111/pala.12323,Devisphaera corallis,India,Proterozoic,pre-Ediacaran
Palaeontology,"Eocene Pachynolophinae (Perissodactyla, Palaeotheriidae) from China, and their palaeobiogeographical implications",2017,10.1111/pala.12319,,,,
Palaeontology,"Feeding behaviour of a new worm (Priapulida) from the Sirius Passet Lagerstätte (Cambrian Series 2, Stage 3) of North Greenland (Laurentia)",2017,10.1111/pala.12316,Singuuriqia simoni,Greenland,Paleozoic,Cambrian
Palaeontology,"Vase-shaped microfossils from the Tonian Callison Lake Formation of Yukon, Canada: taxonomy, taphonomy and stratigraphic palaeobiology",2017,10.1111/pala.12315,Cycliocyrillium rootsi,Canada,Proterozoic,pre-Ediacaran
Palaeontology,"Vase-shaped microfossils from the Tonian Callison Lake Formation of Yukon, Canada: taxonomy, taphonomy and stratigraphic palaeobiology",2017,10.1111/pala.12315,Bonniea makrokurtos,Canada,Proterozoic,pre-Ediacaran
Palaeontology,"A new gomphodont cynodont (Traversodontidae) from the Middle–Late Triassic Dinodontosaurus Assemblage Zone of the Santa Maria Supersequence, Brazil",2017,10.1111/pala.12302,Scalenodon ribeiroae,Brazil,Mesozoic,Triassic
Palaeontology,A new scyphozoan from the Cambrian Fortunian Stage of South China,2017,10.1111/pala.12306,Qinscyphus necopinu,China,Paleozoic,Cambrian
Palaeontology,Early Middle Ordovician scolecodonts from north-western Argentina and the emergence of labidognath polychaete jaw apparatuses,2017,10.1111/pala.12303,Andiprion paxtonae,Argentina,Paleozoic,Ordovician
Palaeontology,"The first species of Hapalodectes (Mesonychia, Mammalia) from the middle Paleocene of China (Qianshan Basin, Anhui Province) sheds light on the initial radiation of hapalodectids",2017,10.1111/pala.12293,Hapalodectes lopatini,China,Cenozoic,Paleocene
Palaeontology,Fossilization processes of graptolites: insights from the experimental decay of Rhabdopleura sp. (Pterobranchia),2017,10.1111/pala.12290,,,,
Palaeontology,Teruelia diezii gen. et sp. nov.: an early polysporangiophyte from the Lower Devonian of the Iberian Peninsula,2017,10.1111/pala.12277,Teruelia diezii,Spain,Paleozoic,Devonian
Palaeontology,A cryptic record of Burgess Shale-type diversity from the early Cambrian of Baltica,2016,10.1111/pala.12273,Baltiscalida njorda,Sweden,Paleozoic,Cambrian
Palaeontology,A cryptic record of Burgess Shale-type diversity from the early Cambrian of Baltica,2016,10.1111/pala.12273,Baltichaeta jormunganda,Sweden,Paleozoic,Cambrian
Palaeontology,A cryptic record of Burgess Shale-type diversity from the early Cambrian of Baltica,2016,10.1111/pala.12273,Baltinema rana,Sweden,Paleozoic,Cambrian
Palaeontology,Buoyancy mechanisms limit preservation of coleoid cephalopod soft tissues in Mesozoic Lagerstätten,2016,10.1111/pala.12267,,,,
Palaeontology,"The oldest durophagous teleosauroid (Crocodylomorpha, Thalattosuchia) from the lower Bathonian of central High Atlas, Morocco",2016,10.1111/pala.12262,,,,
Palaeontology,Mosaicism in a new Eocene pufferfish highlights rapid morphological innovation near the origin of crown tetraodontiforms,2016,10.1111/pala.12245,Ctenoplectus williamsi,United Kingdom,Cenozoic,Paleocene
Palaeontology,"Neogene sloth assemblages (Mammalia, Pilosa) of the Cocinetas Basin (La Guajira, Colombia): implications for the Great American Biotic Interchange",2016,10.1111/pala.12244,,,,
Palaeontology,"An early Cambrian chelicerate from the Emu Bay Shale, South Australia",2016,10.1111/pala.12243,Wisangocaris barbarahardyae,Australia,Paleozoic,Cambrian
Palaeontology,On the existence of non-microbiotherian Australidelphian marsupials (Diprotodontia) in the Eocene of Patagonia,2016,10.1111/pala.12241,,,,
Palaeontology,Systematic description of putative animal fossils from the early Ediacaran Lantian Formation of South China,2016,10.1111/pala.12242,Lantianella laevis ,China,Proterozoic,Ediacaran
Palaeontology,Systematic description of putative animal fossils from the early Ediacaran Lantian Formation of South China,2016,10.1111/pala.12242,Lantianella annularis,China,Proterozoic,Ediacaran
Palaeontology,Systematic description of putative animal fossils from the early Ediacaran Lantian Formation of South China,2016,10.1111/pala.12242,Piyuania cyathiformis,China,Proterozoic,Ediacaran
Palaeontology,Systematic description of putative animal fossils from the early Ediacaran Lantian Formation of South China,2016,10.1111/pala.12242,Qianchuania fusiformis,China,Proterozoic,Ediacaran
Palaeontology,Systematic description of putative animal fossils from the early Ediacaran Lantian Formation of South China,2016,10.1111/pala.12242,Xiuningella rara,China,Proterozoic,Ediacaran
Palaeontology,Saccoglossus testa from the Mazon Creek fauna (Pennsylvanian of Illinois) and the evolution of acorn worms (Enteropneusta: Hemichordata),2016,10.1111/pala.12235,Saccoglossus testa,United States,Paleozoic,Carboniferous
Palaeontology,A new family of Cambrian rhynchonelliformean brachiopods (Order Naukatida) with an aberrant coral-like morphology,2016,10.1111/pala.12226,Tomteluva perturbata,Canada,Paleozoic,Cambrian
Palaeontology,A new family of Cambrian rhynchonelliformean brachiopods (Order Naukatida) with an aberrant coral-like morphology,2016,10.1111/pala.12226,Nasakia thulensis,Greenland,Paleozoic,Cambrian
Palaeontology,Horseshoe crab phylogeny and independent colonizations of fresh water: ecological invasion as a driver for morphological innovation,2015,10.1111/pala.12220,,,,
Palaeontology,"A lower jaw of Palaeoxonodon from the Middle Jurassic of the Isle of Skye, Scotland, sheds new light on the diversity of British stem therians",2015,10.1111/pala.12218,,,,
Palaeontology,Palaeoecology of a billion-year-old non-marine cyanobacterium from the Torridon Group and Nonesuch Formation,2015,10.1111/pala.12212,Eohalothece lacustrina,United States,Proterozoic,pre-Ediacaran
Palaeontology,"A new phosphatic-shelled cirripede (Crustacea, Thoracica) from the Lower Jurassic (Toarcian) of Germany – the oldest epiplanktonic barnacle",2015,10.1111/pala.12207,Toarcolepas mutans,Germany,Mesozoic,Jurassic
Palaeontology,Antitropicality and convergent evolution: a case study of Permian neospiriferine brachiopods,2015,10.1111/pala.12213,,,,
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Ctenodus williei,Scotland,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Ctenodus whitropei,Scotland,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Ctenodus roberti ,Scotland,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Xylognathus macrustenus,Scotland,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Ballagadus rossi,Scotland,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Ballagadus caustrimi,United Kingdom,Paleozoic,Carboniferous
Palaeontology,Lungfish diversity in Romer's Gap: reaction to the end-Devonian extinction,2015,10.1111/pala.12203,Coccovedus celatus,United Kingdom,Paleozoic,Carboniferous
Palaeontology,The Beothukis/Culmofrons problem and its bearing on Ediacaran macrofossil taxonomy: evidence from an exceptional new fossil locality,2015,10.1111/pala.12206,,,,
Palaeontology,A palaeoscolecid worm from the Burgess Shale,2015,10.1111/pala.12210,Scathascolex minor,Canada,Paleozoic,Cambrian
Palaeontology,"New fossil Hyaenodonta (Mammalia, Placentalia) from the Ypresian and Lutetian of France and the evolution of the Proviverrinae in southern Europe",2015,10.1111/pala.12198,Preregidens langebadrae,France,Cenozoic,Eocene
Palaeontology,"Graptolite (Hemichordata, Pterobranchia) preservation and identification in the Cambrian Series 3",2015,10.1111/pala.12200,Sphenoecium wheelerensis,United States,Paleozoic,Cambrian
Palaeontology,"The oldest known bryozoan: Prophyllodictya (Cryptostomata) from the lower Tremadocian (Lower Ordovician) of Liujiachang, south-western Hubei, central China",2015,10.1111/pala.12189,Prophyllodictya simplex,China,Paleozoic,Ordovician
Palaeontology,"Characterization of the placoderm (Gnathostomata) assemblage from the tetrapod-bearing locality of Strud (Belgium, upper Famennian)",2015,10.1111/pala.12190,Turrisaspis strudensis,Belgium,Paleozoic,Devonian
Palaeontology,Competition in slow motion: the unusual case of benthic marine communities in the wake of the end-Permian mass extinction,2015,10.1111/pala.12186,Astartella stefaniae,China,Mesozoic,Triassic
Palaeontology,The macro- and microfossil record of the Cambrian priapulid Ottoia,2015,10.1111/pala.12168,Ottoia tricuspida,Canada,Paleozoic,Cambrian
Palaeontology,Upper Ordovician chondrichthyan-like scales from North America,2015,10.1111/pala.12167,Tezakia hardingensis,United States,Paleozoic,Ordovician
Palaeontology,Upper Ordovician chondrichthyan-like scales from North America,2015,10.1111/pala.12167,Canyonlepis smithae,United States,Paleozoic,Ordovician
Palaeontology,A large new leanchoiliid from the Burgess Shale and the influence of inapplicable states on stem arthropod phylogeny,2015,10.1111/pala.12161,Yawunik kootenayi,Canada,Paleozoic,Cambrian
Palaeontology,Conodonts from the Early Triassic microbialite of Guangxi (South China): implications for the definition of the base of the Triassic System,2015,10.1111/pala.12162,,,,
Palaeontology,Precocious sexual dimorphism and the Lilliput effect in Neo-Tethyan Ostracoda (Crustacea) through the Permian–Triassic boundary,2015,10.1111/pala.12151,Acratia pervagata,Iran,Mesozoic,Triassic
Palaeontology,Precocious sexual dimorphism and the Lilliput effect in Neo-Tethyan Ostracoda (Crustacea) through the Permian–Triassic boundary,2015,10.1111/pala.12151,Microcheilinella alborzella,Iran,Mesozoic,Triassic
Palaeontology,Precocious sexual dimorphism and the Lilliput effect in Neo-Tethyan Ostracoda (Crustacea) through the Permian–Triassic boundary,2015,10.1111/pala.12151,Basslerella superarella,Iran,Mesozoic,Triassic
