,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,genus_y,Plantae,Animalia,Bilateria,Deuterostomia,Protostomia,Brachiopoda,Echinodermata,Gastropoda,Mollusca,Arthropoda,Insecta,Ostracoda,Trilobita,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapodomorpha,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Squamata,Archosauromorpha,Testudinata,Pseudosuchia,Pterosauria,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Theropoda,Mammaliaformes,Marsupialiformes,Placentalia,Primates,Carnivora,Rodentia,Artiodactyla,Perissodactyla,Theria,Avialae,Aves,classification,publication_year_bin
807,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella sanfordae,Atlantic Ocean,Cenozoic,Pliocene,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
808,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella liowae,Atlantic Ocean,Cenozoic,Oligocene,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
809,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella schellenbergi,Atlantic Ocean,Cenozoic,Oligocene,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
810,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella majorani,Atlantic Ocean,Mesozoic,Cretaceous,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
811,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella iani,Pacific Ocean,Cenozoic,Oligocene,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
812,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Pennyella ayressi,Pacific Ocean,Cenozoic,Oligocene,Pennyella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Pennyella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pennyella,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
813,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Rugocythereis melonis,Atlantic Ocean,Cenozoic,Eocene,Rugocythereis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Rugocythereis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rugocythereis,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
814,Palaeontology,The ‘Oxycythereis’ problem: taxonomy and palaeobiogeography of deep-sea ostracod genera Pennyella and Rugocythereis,2013,10.1111/pala.12035,Rugocythereis zarikiani,Pacific Ocean,Cenozoic,Miocene,Rugocythereis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Oligostraca,Ostracoda,Podocopa,Podocopida,Sigilliocopina,Cytheroidea,Trachyleberididae,Rugocythereis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rugocythereis,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (ostracods),2010-2014
815,Palaeontology,"The tubarium construction of Lower Ordovician (Dapingian) Baltograptus species (Graptolithina) from Dalarna, Sweden",2013,10.1111/pala.12038,Baltograptus extremus,Sweden,Paleozoic,Ordovician,Baltograptus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Ambulacraria,Hemichordata,Pterobranchia,Graptolithina,Graptoloidea,Didymograptidae,Baltograptus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Baltograptus,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Non-chordate deuterostomes,2010-2014
816,Palaeontology,"Early Miocene Mollusca from McMurdo Sound, Antarctica (ANDRILL 2A drill core), with a review of Antarctic Oligocene and Neogene Pectinidae (Bivalvia)",2013,10.1111/pala.12067,Retrotapes andrillorum,Antarctica,Cenozoic,Miocene,Retrotapes,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Bivalvia,Eubivalvia,Autobranchia,Heteroconchia,Cardiomorphi,Cardioni,Cardiidia,Cardiata,Cardiiformii,Cardiida,Cardiidina,Veneroidei,Veneroitei,Veneroidea,Veneridae,Venerinae,Tapetini,Retrotapes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Retrotapes,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (molluscs),2010-2014
817,Palaeontology,"Early Miocene Mollusca from McMurdo Sound, Antarctica (ANDRILL 2A drill core), with a review of Antarctic Oligocene and Neogene Pectinidae (Bivalvia)",2013,10.1111/pala.12067,Austrochlamys forticosta,Antarctica,Cenozoic,Miocene,Austrochlamys,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Bivalvia,Eubivalvia,Autobranchia,Pteriomorphia,Ostreomorphi,Ostreioni,Ostreata,Ostreiformii,Pectinida,Pectinidina,Pectinoidea,Pectinoidae,Pectinidae,Pectininae,Chlamydini,Austrochlamys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Austrochlamys,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (molluscs),2010-2014
818,Palaeontology,"An assessment of the diversity of early Miocene Scolopaci (Aves, Charadriiformes) from Saint-Gérand-le-Puy (Allier, France)",2013,10.1111/j.1475-4983.2012.01182.x,Elorius limosoides,France,Cenozoic,Miocene,Elorius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Charadriiformes,Scolopacidae,Elorius,,,,,,,,,,Elorius,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2010-2014
819,Palaeontology,"An assessment of the diversity of early Miocene Scolopaci (Aves, Charadriiformes) from Saint-Gérand-le-Puy (Allier, France)",2013,10.1111/j.1475-4983.2012.01182.x,Parvelorius calidris,France,Cenozoic,Miocene,Parvelorius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Charadriiformes,Scolopacidae,Parvelorius,,,,,,,,,,Parvelorius,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2010-2014
820,Palaeontology,"An assessment of the diversity of early Miocene Scolopaci (Aves, Charadriiformes) from Saint-Gérand-le-Puy (Allier, France)",2013,10.1111/j.1475-4983.2012.01182.x,Becassius charadriioide,France,Cenozoic,Miocene,Becassius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Paraves,Aves,Charadriiformes,Lari,Glareolidae,Becassius,,,,,,,,,Becassius,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,"Dinosaurs, saurischians (avians)",2010-2014
821,Palaeontology,New Jurassic Cercopoidea from China and their evolutionary significance (Insecta: Hemiptera),2013,10.1111/j.1475-4983.2012.01185.x,Sinoala parallelivena,China,Mesozoic,Jurassic,Sinoala,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Clareocercaria,Acercaria,Pancondylognatha,Condylognatha,Hemiptera,Auchenorrhyncha,Cicadomorpha,Cercopoidea,Sinoalidae,Sinoalinae,Sinoalini,Sinoala,,,,,,,,,,,,,,,,,,,,Sinoala,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2010-2014
822,Palaeontology,New Jurassic Cercopoidea from China and their evolutionary significance (Insecta: Hemiptera),2013,10.1111/j.1475-4983.2012.01185.x,Jiania crebra,China,Mesozoic,Jurassic,Jiania,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Clareocercaria,Acercaria,Pancondylognatha,Condylognatha,Hemiptera,Auchenorrhyncha,Cicadomorpha,Cercopoidea,Sinoalidae,Sinoalinae,Sinoalini,Jiania,,,,,,,,,,,,,,,,,,,,Jiania,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2010-2014
823,Palaeontology,New Jurassic Cercopoidea from China and their evolutionary significance (Insecta: Hemiptera),2013,10.1111/j.1475-4983.2012.01185.x,Jiania gracila,China,Mesozoic,Jurassic,Jiania,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Clareocercaria,Acercaria,Pancondylognatha,Condylognatha,Hemiptera,Auchenorrhyncha,Cicadomorpha,Cercopoidea,Sinoalidae,Sinoalinae,Sinoalini,Jiania,,,,,,,,,,,,,,,,,,,,Jiania,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2010-2014
824,Palaeontology,"A carboniferous chondrichthyan assemblage from residues within a Triassic karst system at Cromhall quarry, Gloucestershire, England",2013,10.1111/j.1475-4983.2012.01193.x,Cromhallia parvunda,United Kingdom,Paleozoic,Carboniferous,Cromhallia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Cromhallia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cromhallia,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fish (chondrichthyans),2010-2014
825,Palaeontology,"A new species of the enigmatic archosauromorph Doswellia from the Upper Triassic Bluewater Creek Formation, New Mexico, USA",2013,10.1111/j.1475-4983.2012.01200.x,Doswellia sixmilensis,United States of America,Mesozoic,Triassic,Doswellia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Proterochampsia,Doswelliidae,Doswellia,,,,,,,,,,,,,,,,,,,,,,,,,Doswellia,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Early archosauromorphs,2010-2014
826,Palaeontology,Origin of the white shark Carcharodon (Lamniformes: Lamnidae) based on recalibration of the Upper Neogene Pisco Formation of Peru,2013,10.1111/j.1475-4983.2012.01201.x,Carcharodon hubbelli,Peru,Cenozoic,Miocene,Carcharodon,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Elasmobranchii,Euselachii,Neoselachii,Galeomorphii,Lamniformes,Lamnidae,Carcharodon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carcharodon,False,True,True,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Fish (chondrichthyans),2010-2014
827,Palaeontology,"Diversity and palaeoecology of the enigmatic genus Knebelia (Eucrustacea, Decapoda, Eryonidae) from Upper Jurassic plattenkalks in southern Germany",2013,10.1111/pala.12071,Knebelia totoroi,Germany,Mesozoic,Jurassic,Knebelia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Hymenostraca,Multicrustacea,Malacostraca,Eumalacostraca,Caridoida,Decapoda,Pleocyemata,Polychelida,Eryonoidea,Eryonidae,Knebelia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knebelia,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (other arthropods),2010-2014
828,Palaeontology,"New fossil hangingflies (Insecta: Mecoptera: Raptipedia: Cimbrophlebiidae) from the Middle Jurassic of Inner Mongolia, China",2013,10.1111/pala.12009,Telobittacus bellus,China,Mesozoic,Jurassic,Telobittacus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Holometabola,Aparaglossata,Panorpida,Antliophora,Mecoptera,Pistillifera,Raptipedia,Cimbrophlebiidae,Telobittacus,,,,,,,,,,,,,,,,,,,,,,,Telobittacus,False,True,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Invertebrates (insects),2010-2014
