,journal,title,year,doi,novel_taxon,geography,age1,age2,genus_x,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,genus_y,Animalia,Bilateria,Deuterostomia,Protostomia,Arthropoda,Chordata,Vertebrata,Actinopterygii,Chondrichthyes,Tetrapoda,Amniota,Diapsida,Synapsida,Therapsida,Sauropsida,Archosauromorpha,Pseudosuchia,Dinosauromorpha,Dinosauria,Ornithischia,Saurischia,Mammaliaformes,Marsupialiformes,Placentalia,Theria,Avialae,Aves,classification
10,Nature,The oldest complete jawed vertebrates from the early Silurian of China,2022,10.1038/s41586-022-05136-8,Xiushanosteus mirabilis,China,Paleozoic,Silurian,Xiushanosteus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Xiushanosteus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Xiushanosteus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
11,Nature,The oldest complete jawed vertebrates from the early Silurian of China,2022,10.1038/s41586-022-05136-8,Shenacanthus vermiformis ,China,Paleozoic,Silurian,Shenacanthus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Chondrichthyes,Shenacanthus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shenacanthus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (chondrichthyans)
12,Nature,Cretaceous fossil reveals a new pattern in mammalian middle ear evolution,2019,10.1038/s41586-019-1792-0,Jeholbaatar kielanae,China,Mesozoic,Cretaceous,Jeholbaatar,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Allotheria,Multituberculata,Eobaataridae,Jeholbaatar,,,,,,,,,,,,,,,,,,,,,,,,,Jeholbaatar,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-therian mammaliaforms
13,Nature,A Cambrian crown annelid reconciles phylogenomics and the fossil record,2020,10.1038/s41586-020-2384-8,Dannychaeta tucolus,China,Paleozoic,Cambrian,Dannychaeta,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Annelida,Pleistoannelida,Sedentaria,Canalipalpata,Spionida,Magelonidae,Dannychaeta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dannychaeta,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Protostomes
14,Nature,New Silurian aculiferan fossils reveal complex early history of Mollusca,2025,10.1038/s41586-024-08312-0,Punk ferox,United Kingdom,Paleozoic,Silurian,Punk,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Aculifera,Aplacophora,Punk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Punk,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Protostomes
15,Nature,New Silurian aculiferan fossils reveal complex early history of Mollusca,2025,10.1038/s41586-024-08312-0,Emo vorticaudum,United Kingdom,Paleozoic,Silurian,Emo,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Spiralia,Lophotrochozoa,Mollusca,Serialia,Polyplacophora,Emo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emo,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Protostomes
16,Nature, A domed pachycephalosaur from the early Cretaceous of Mongolia ,2025,10.1038/s41586-025-09213-6,Zavacephale rinpoche,Mongolia,Mesozoic,Cretaceous,Zavacephale,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Ornithischia,Genasauria,Cerapoda,Marginocephalia,Pachycephalosauria,Zavacephale,,,,,,,,,,,,,,Zavacephale,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (ornithischians)
17,Nature,Palaeontological evidence for an Oligocene divergence between Old World monkeys and apes,2013,10.1038/nature12161,Nsungwepithecus gunnelli,Tanzania,Cenozoic,Oligocene,Nsungwepithecus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Cercopithecoidea,Nsungwepithecus,,,,,,,,,,,,,,Nsungwepithecus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
18,Nature,Palaeontological evidence for an Oligocene divergence between Old World monkeys and apes,2013,10.1038/nature12161,Rukwapithecus fleaglei,Tanzania,Cenozoic,Oligocene,Rukwapithecus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Hominoidea,Rukwapithecus,,,,,,,,,,,,,,Rukwapithecus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
19,Nature,Death march of a segmented and trilobate bilaterian elucidates early animal evolution,2019,10.1038/s41586-019-1522-7,Yilingia spiciformis,China,Proterozoic,Ediacaran,Yilingia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Yilingia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yilingia,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
20,Nature,First North American fossil monkey and early Miocene tropical biotic interchange,2016,10.1038/nature17415,Panamacebus transitus,Panama,Cenozoic,Miocene,Panamacebus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Platyrrhini,Cebidae,Panamacebus,,,,,,,,,,,,,,Panamacebus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
21,Nature,Meiofaunal deuterostomes from the basal Cambrian of Shaanxi (China),2017,10.1038/nature21072,Saccorhytus coronarius,China,Paleozoic,Cambrian,Saccorhytus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Saccorhytida,Saccorhytidae,Saccorhytus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saccorhytus,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-chordate deuterostomes
22,Nature,Late middle Eocene epoch of Libya yields earliest known radiation of African anthropoids,2010,10.1038/nature09425,Karanisia arenula,Libya,Cenozoic,Eocene,Karanisia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Strepsirrhini,Karanisia,,,,,,,,,,,,,,,,,Karanisia,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
23,Nature,Late middle Eocene epoch of Libya yields earliest known radiation of African anthropoids,2010,10.1038/nature09425,Afrotarsius libycus,Libya,Cenozoic,Eocene,Afrotarsius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Afrotarsiidae,Afrotarsius,,,,,,,,,,,,,,,Afrotarsius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
24,Nature,Late middle Eocene epoch of Libya yields earliest known radiation of African anthropoids,2010,10.1038/nature09425,Talahpithecus parvus,Libya,Cenozoic,Eocene,Talahpithecus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Oligopithecidae,Talahpithecus,,,,,,,,,,,,,,,Talahpithecus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
25,Nature,Amphibious flies and paedomorphism in the Jurassic period,2013,10.1038/nature11898,Strashila daohugouensis,China,Mesozoic,Jurassic,Strashila,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Paranotalia,Pterygota,Neopterygota,Neoptera,Holometabola,Aparaglossata,Panorpida,Antliophora,Diptera,Nematocera,Strashilidae,Strashila,,,,,,,,,,,,,,,,,,,,,,Strashila,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Invertebrates (arthropods)
26,Nature,New Oligocene primate from Saudi Arabia and the divergence of apes and Old World monkeys,2010,10.1038/nature09094,Saadanius hijazensis,Saudi Arabia,Cenozoic,Oligocene,Saadanius,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Anthropoidea,Catarrhini,Saadanioidea,Saadaniidae,Saadanius,,,,,,,,,,,,,Saadanius,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
27,Nature,A complete insect from the Late Devonian period,2012,10.1038/nature11281,Strudiella devonica,Belgium,Paleozoic,Devonian,Strudiella,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Mandibulata,Pancrustacea,Altocrustacea,Allotriocarida,Athalassocarida,Labiocarida,Hexapoda,Cercofilata,Insecta,Dicondylia,Strudiella,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strudiella,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Invertebrates (arthropods)
28,Nature,A new Mongolian tyrannosauroid and the evolution of Eutyrannosauria,2025,10.1038/s41586-025-08964-6,Khankhuuluu mongoliensis,Mongolia,Mesozoic,Cretaceous,Khankhuuluu,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Tyrannosauroidea,Khankhuuluu,,,,,,,,,,,,Khankhuuluu,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (non-avian saurischians)
29,Nature,The oldest known primate skeleton and early haplorhine evolution,2013,10.1038/nature12200,Archicebus achilles,China,Cenozoic,Eocene,Archicebus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Synapsida,Therapsida,Cynodontia,Mammaliamorpha,Mammaliaformes,Mammalia,Cladotheria,Zatheria,Tribosphenida,Theria,Eutheria,Placentalia,Boreoeutheria,Euarchontoglires,Euarchonta,Primates,Haplorhini,Tarsiiformes,Archicebidae,Archicebus,,,,,,,,,,,,,,,Archicebus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Placental mammals
30,Nature,New reptile shows dinosaurs and pterosaurs evolved among diverse precursors,2023,10.1038/s41586-023-06359-z,Venetoraptor gassenae,Brazil,Mesozoic,Triassic,Venetoraptor,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Pterosauromorpha,Lagerpetidae,Venetoraptor,,,,,,,,,,,,,,,,,,,,Venetoraptor,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosaur archosauromorphs
31,Nature,An enigmatic plant-eating theropod from the Late Jurassic period of Chile,2015,10.1038/nature14307,Chilesaurus diegosuarezi,Chile,Mesozoic,Jurassic,Chilesaurus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Ornithischia,Chilesaurus,,,,,,,,,,,,,,,,,,Chilesaurus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dinosaurs (ornithischians)
32,Nature,A basal ichthyosauriform with a short snout from the Lower Triassic of China,2014,10.1038/nature13866,Cartorhynchus lenticarpus,China,Mesozoic,Triassic,Cartorhynchus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Ichthyosauromorpha,Ichthyosauriformes,Nasorostra,Cartorhynchus,,,,,,,,,,,,,,,,,,,,,,,,,,Cartorhynchus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-archosauromorph diapsids
33,Nature,A Silurian placoderm with osteichthyan-like marginal jaw bones,2013,10.1038/nature12617,Entelognathus primordialis,China,Paleozoic,Silurian,Entelognathus,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Placodermi,Entelognathus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Entelognathus,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Fish (misc. fish)
34,Nature,A new avialan theropod from an emerging Jurassic terrestrial fauna,2023,10.1038/s41586-023-06513-7,Fujianvenator prodigiosus,China,Mesozoic,Jurassic,Fujianvenator,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Avialae,Fujianvenator,,,,,,,,,,,Fujianvenator,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Dinosaurs (birds)
35,Nature,Giant stem tetrapod was apex predator in Gondwanan late Palaeozoic ice age,2024,10.1038/s41586-024-07572-0,Gaiasia jennyae,Namibia,Paleozoic,Carboniferous,Gaiasia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Gaiasia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gaiasia,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Amphibians and friends
36,Nature,Earliest short-tailed bird from the Late Jurassic of China,2025,10.1038/s41586-024-08410-z,Baminornis zhenghensis,China,Mesozoic,Jurassic,Baminornis,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Deuterostomia,Chordata,Vertebrata,Gnathostomata,Osteichthyes,Sarcopterygii,Dipnotetrapodomorpha,Tetrapodomorpha,Tetrapoda,Reptiliomorpha,Anthracosauria,Amphibiosauria,Cotylosauria,Amniota,Sauropsida,Reptilia,Eureptilia,Romeriida,Diapsida,Archosauromorpha,Crocopoda,Archosauriformes,Eucrocopoda,Archosauria,Avemetatarsalia,Ornithodira,Dinosauromorpha,Dinosauriformes,Dinosauria,Saurischia,Theropoda,Neotheropoda,Averostra,Tetanurae,Coelurosauria,Maniraptora,Avialae,Baminornis,,,,,,,,,,,Baminornis,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Dinosaurs (birds)
37,Nature,Specialized appendages in fuxianhuiids and the head organization of early euarthropods,2013,10.1038/nature11874,Chengjiangocaris kunmingensis,China,Paleozoic,Cambrian,Chengjiangocaris,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Fuxianhuiida,Chengjiangocarididae,Chengjiangocaris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chengjiangocaris,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Invertebrates (arthropods)
38,Nature,Specialized appendages in fuxianhuiids and the head organization of early euarthropods,2013,10.1038/nature11874,Fuxianhuia xiaoshibaensis,China,Paleozoic,Cambrian,Fuxianhuia,Life,Eucarya,Opisthokonta,Animalia,Bilateria,Eubilateria,Protostomia,Ecdysozoa,Panarthropoda,Arthropoda,Deuteropoda,Fuxianhuiida,Fuxianhuiidae,Fuxianhuia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fuxianhuia,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Invertebrates (arthropods)
